sample_id,shadow_case,shadow_case_name,cloud_bucket,cloud_frac,shadow_frac,clear_frac,division_pos_frac,bbox_valid,bbox_area_frac,division_clear_leakage,division_cloud_leakage
roi30692_2022-10-05_2022-10-12_roi30692_s2_toa_2022_10_5_median,0,no_shadow,high,0.9997406005859375,0.0,0.0002593994140625,0.0,1.0,1.0,0.0,0.0
roi30692_2022-10-20_2022-10-27_roi30692_s2_toa_2022_10_20_median,0,no_shadow,high,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
roi30704_2022-08-28_2022-09-12_roi30704_s2_toa_2022_9_2_median,0,no_shadow,high,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
roi310191_2022-01-09_2022-01-29_roi310191_s2_toa_2022_1_9_median,2,ambiguous,high,0.992889404296875,0.006134033203125,0.0009765625,0.0,1.0,1.0,0.0,0.0
roi314083_2022-12-04_2022-12-24_roi314083_s2_toa_2022_12_9_median,0,no_shadow,high,1.0,0.0,0.0,0.000518798828125,1.0,0.0020751953125,0.0,0.000518798828125
roi318279_2022-08-08_2022-08-23_roi318279_s2_toa_2022_8_13_median,0,no_shadow,high,0.918426513671875,0.0,0.081573486328125,0.0,1.0,1.0,0.0,0.0
roi318925_2022-11-20_2022-12-05_roi318925_s2_toa_2022_11_25_median,0,no_shadow,high,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
roi319366_2022-04-27_2022-05-12_roi319366_s2_toa_2022_5_2_median,0,no_shadow,high,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
roi323335_2022-11-26_2022-12-11_roi323335_s2_toa_2022_12_1_median,0,no_shadow,high,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
roi32674_2022-12-10_2022-12-16_roi32674_s2_toa_2022_12_16_median,0,no_shadow,high,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
roi331595_2022-05-05_2022-05-20_roi331595_s2_toa_2022_5_10_median,0,no_shadow,high,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
roi33350_2022-03-04_2022-03-19_roi33350_s2_toa_2022_3_4_median,0,no_shadow,high,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
roi339695_2022-10-15_2022-10-23_roi339695_s2_toa_2022_10_18_median,0,no_shadow,high,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
roi341941_2022-10-31_2022-11-15_roi341941_s2_toa_2022_10_31_median,2,ambiguous,high,0.962799072265625,0.000152587890625,0.03704833984375,0.0093536376953125,1.0,0.036834716796875,0.15280066430568695,0.003835303708910942
roi343007_2022-03-04_2022-03-19_roi343007_s2_toa_2022_3_14_median,2,ambiguous,high,0.997589111328125,0.0,0.002410888671875,0.016357421875,1.0,0.339935302734375,0.4810126721858978,0.01523448247462511
roi35016_2022-03-30_2022-04-14_roi35016_s2_toa_2022_3_30_median,2,ambiguous,high,0.998809814453125,0.000244140625,0.000946044921875,0.0368194580078125,1.0,0.4352569580078125,1.0,0.03567172959446907
roi35075_2022-03-06_2022-03-14_roi35075_s2_toa_2022_3_9_median,0,no_shadow,high,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
roi350862_2022-03-31_2022-04-15_roi350862_s2_toa_2022_4_15_median,0,no_shadow,high,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
roi356226_2022-01-25_2022-02-09_roi356226_s2_toa_2022_1_25_median,2,ambiguous,high,1.0,0.0,0.0,0.004547119140625,1.0,0.3810577392578125,0.0,0.004547119140625
roi364866_2022-04-22_2022-05-07_roi364866_s2_toa_2022_5_2_median,0,no_shadow,high,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
roi370199_2022-02-04_2022-02-19_roi370199_s2_toa_2022_2_19_median,0,no_shadow,high,1.0,0.0,0.0,0.0001983642578125,1.0,0.002197265625,0.0,0.0001983642578125
roi380304_2022-09-05_2022-09-20_roi380304_s2_toa_2022_9_10_median,0,no_shadow,high,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
roi380304_2022-09-05_2022-09-20_roi380304_s2_toa_2022_9_20_median,0,no_shadow,high,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
roi38094_2022-07-09_2022-07-24_roi38094_s2_toa_2022_7_14_median,0,no_shadow,high,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
roi38094_2022-07-09_2022-07-24_roi38094_s2_toa_2022_7_24_median,0,no_shadow,high,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
roi381702_2022-05-26_2022-06-10_roi381702_s2_toa_2022_6_10_median,0,no_shadow,high,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
roi387720_2022-05-28_2022-06-12_roi387720_s2_toa_2022_6_12_median,0,no_shadow,high,0.9031829833984375,0.0,0.0968170166015625,0.0001373291015625,1.0,0.0018463134765625,0.0014184396713972092,0.0
roi393624_2022-05-01_2022-05-16_roi393624_s2_toa_2022_5_6_median,0,no_shadow,high,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
roi402079_2022-10-30_2022-11-14_roi402079_s2_toa_2022_10_30_median,2,ambiguous,high,1.0,0.0,0.0,0.0022125244140625,1.0,0.11663818359375,0.0,0.0022125244140625
roi40699_2022-01-13_2022-01-21_roi40699_s2_toa_2022_1_16_median,0,no_shadow,high,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
roi40699_2022-03-17_2022-03-24_roi40699_s2_toa_2022_3_19_median,0,no_shadow,high,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
roi40699_2022-03-17_2022-03-24_roi40699_s2_toa_2022_3_24_median,0,no_shadow,high,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
roi40699_2022-11-19_2022-11-27_roi40699_s2_toa_2022_11_22_median,0,no_shadow,high,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
roi417751_2022-01-24_2022-02-08_roi417751_s2_toa_2022_2_8_median,0,no_shadow,high,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
roi424940_2022-03-02_2022-03-17_roi424940_s2_toa_2022_3_7_median,0,no_shadow,high,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
roi42905_2022-03-10_2022-03-25_roi42905_s2_toa_2022_3_10_median,0,no_shadow,high,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
roi429808_2022-10-31_2022-11-15_roi429808_s2_toa_2022_11_15_median,0,no_shadow,high,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
roi431361_2022-09-12_2022-09-27_roi431361_s2_toa_2022_9_17_median,0,no_shadow,high,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
roi431687_2022-04-22_2022-05-07_roi431687_s2_toa_2022_4_22_median,0,no_shadow,high,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
roi432975_2022-09-26_2022-10-11_roi432975_s2_toa_2022_10_1_median,0,no_shadow,high,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
roi434642_2022-02-12_2022-02-27_roi434642_s2_toa_2022_2_17_median,2,ambiguous,high,0.9775390625,0.003753662109375,0.018707275390625,0.0005645751953125,1.0,0.39208984375,0.0,0.0005775474710389972
roi438409_2022-02-01_2022-02-08_roi438409_s2_toa_2022_2_1_median,0,no_shadow,high,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
roi440298_2022-10-04_2022-10-19_roi440298_s2_toa_2022_10_14_median,0,no_shadow,high,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
roi440524_2022-09-26_2022-10-11_roi440524_s2_toa_2022_10_1_median,2,ambiguous,high,0.9755706787109375,0.0,0.0244293212890625,0.1027069091796875,1.0,0.52734375,0.6552155017852783,0.08887150883674622
roi440524_2022-10-16_2022-10-31_roi440524_s2_toa_2022_10_31_median,0,no_shadow,high,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
roi441077_2022-05-11_2022-05-26_roi441077_s2_toa_2022_5_11_median,0,no_shadow,high,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
roi450196_2022-06-15_2022-06-30_roi450196_s2_toa_2022_6_30_median,0,no_shadow,high,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
roi458541_2022-02-16_2022-03-03_roi458541_s2_toa_2022_3_3_median,0,no_shadow,high,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
roi473110_2022-05-02_2022-05-17_roi473110_s2_toa_2022_5_7_median,0,no_shadow,high,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
roi476173_2022-09-17_2022-10-02_roi476173_s2_toa_2022_9_22_median,0,no_shadow,high,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
roi48622_2022-06-12_2022-06-19_roi48622_s2_toa_2022_6_19_median,0,no_shadow,high,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
roi490990_2022-02-13_2022-02-28_roi490990_s2_toa_2022_2_13_median,0,no_shadow,high,0.9942398071289062,0.0,0.00576019287109375,0.0001068115234375,1.0,0.0018310546875,0.0,0.0001074303436325863
roi514645_2022-07-22_2022-08-06_roi514645_s2_toa_2022_7_22_median,1,valid_shadow,high,0.7789077758789062,0.17432403564453125,0.0467681884765625,0.0359954833984375,1.0,0.7734375,0.07650896906852722,0.007787017617374659
roi52297_2022-12-10_2022-12-20_roi52297_s2_toa_2022_12_15_median,0,no_shadow,high,1.0,0.0,0.0,0.00054931640625,1.0,0.11102294921875,0.0,0.00054931640625
roi523397_2022-09-10_2022-09-25_roi523397_s2_toa_2022_9_10_median,0,no_shadow,high,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
roi560939_2022-06-03_2022-06-10_roi560939_s2_toa_2022_6_5_median,2,ambiguous,high,1.0,0.0,0.0,0.0112457275390625,1.0,0.94921875,0.0,0.0112457275390625
roi566225_2022-08-31_2022-09-08_roi566225_s2_toa_2022_9_8_median,0,no_shadow,high,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
roi566225_2022-11-09_2022-11-17_roi566225_s2_toa_2022_11_9_median,0,no_shadow,high,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
roi568073_2022-01-29_2022-02-06_roi568073_s2_toa_2022_1_29_median,0,no_shadow,high,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
roi568073_2022-01-29_2022-02-06_roi568073_s2_toa_2022_2_1_median,0,no_shadow,high,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
roi569638_2022-05-24_2022-06-08_roi569638_s2_toa_2022_6_8_median,2,ambiguous,high,0.9425506591796875,0.0,0.0574493408203125,0.1130218505859375,1.0,1.0,0.07250995934009552,0.11549108475446701
roi569638_2022-06-13_2022-06-28_roi569638_s2_toa_2022_6_18_median,0,no_shadow,high,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
roi57197_2022-06-12_2022-06-20_roi57197_s2_toa_2022_6_15_median,0,no_shadow,high,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
roi57197_2022-09-13_2022-09-20_roi57197_s2_toa_2022_9_15_median,1,valid_shadow,high,0.8751754760742188,0.06350326538085938,0.061321258544921875,0.1206817626953125,1.0,0.918548583984375,0.054743390530347824,0.07220754772424698
roi572889_2022-01-28_2022-02-12_roi572889_s2_toa_2022_1_28_median,1,valid_shadow,high,0.8609390258789062,0.13718795776367188,0.001873016357421875,0.0385589599609375,1.0,0.588836669921875,0.05498981848359108,0.027692852541804314
roi598714_2022-06-23_2022-07-08_roi598714_s2_toa_2022_7_3_median,2,ambiguous,high,0.940521240234375,0.0,0.059478759765625,0.05340576171875,1.0,0.17303466796875,0.0,0.05678315460681915
roi599895_2022-03-18_2022-04-02_roi599895_s2_toa_2022_4_2_median,0,no_shadow,high,0.99932861328125,0.0,0.00067138671875,0.0004730224609375,1.0,0.01617431640625,0.0,0.0004733402456622571
roi605238_2022-05-14_2022-05-29_roi605238_s2_toa_2022_5_14_median,0,no_shadow,high,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
roi605238_2022-07-03_2022-07-18_roi605238_s2_toa_2022_7_8_median,0,no_shadow,high,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
roi609676_2022-01-05_2022-01-20_roi609676_s2_toa_2022_1_5_median,0,no_shadow,high,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
roi621406_2022-10-24_2022-10-31_roi621406_s2_toa_2022_10_26_median,0,no_shadow,high,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
roi623784_2022-10-23_2022-11-07_roi623784_s2_toa_2022_10_28_median,0,no_shadow,high,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
roi625070_2022-04-22_2022-04-29_roi625070_s2_toa_2022_4_24_median,0,no_shadow,high,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
roi626241_2022-10-22_2022-10-30_roi626241_s2_toa_2022_10_25_median,2,ambiguous,high,1.0,0.0,0.0,0.8554229736328125,1.0,1.0,0.0,0.8554229736328125
roi641732_2022-01-25_2022-02-09_roi641732_s2_toa_2022_1_25_median,0,no_shadow,high,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
roi641732_2022-09-12_2022-09-27_roi641732_s2_toa_2022_9_17_median,0,no_shadow,high,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
roi641732_2022-09-12_2022-09-27_roi641732_s2_toa_2022_9_27_median,0,no_shadow,high,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
roi641732_2022-10-02_2022-10-17_roi641732_s2_toa_2022_10_17_median,0,no_shadow,high,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
roi641732_2022-12-06_2022-12-21_roi641732_s2_toa_2022_12_21_median,0,no_shadow,high,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
roi641732_2022-12-06_2022-12-21_roi641732_s2_toa_2022_12_6_median,0,no_shadow,high,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
roi646485_2022-01-05_2022-01-20_roi646485_s2_toa_2022_1_15_median,0,no_shadow,high,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
roi646485_2022-01-05_2022-01-20_roi646485_s2_toa_2022_1_5_median,0,no_shadow,high,0.9999160766601562,0.0,8.392333984375e-05,0.0,1.0,1.0,0.0,0.0
roi646485_2022-06-24_2022-07-09_roi646485_s2_toa_2022_6_24_median,0,no_shadow,high,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
roi660139_2022-10-22_2022-11-06_roi660139_s2_toa_2022_10_27_median,2,ambiguous,high,1.0,0.0,0.0,0.0211181640625,1.0,0.432037353515625,0.0,0.0211181640625
roi660608_2022-05-17_2022-06-01_roi660608_s2_toa_2022_5_17_median,0,no_shadow,high,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
roi661892_2022-12-13_2022-12-28_roi661892_s2_toa_2022_12_13_median,0,no_shadow,high,1.0,0.0,0.0,0.00018310546875,1.0,0.00201416015625,0.0,0.00018310546875
roi662286_2022-05-30_2022-06-06_roi662286_s2_toa_2022_6_4_median,0,no_shadow,high,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
roi662683_2022-06-01_2022-06-09_roi662683_s2_toa_2022_6_9_median,0,no_shadow,high,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
roi669777_2022-09-07_2022-09-14_roi669777_s2_toa_2022_9_7_median,0,no_shadow,high,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
roi670419_2022-04-02_2022-04-17_roi670419_s2_toa_2022_4_7_median,0,no_shadow,high,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
roi670625_2022-03-01_2022-03-16_roi670625_s2_toa_2022_3_11_median,0,no_shadow,high,1.0,0.0,0.0,0.0004119873046875,1.0,0.0029754638671875,0.0,0.0004119873046875
roi670625_2022-03-01_2022-03-16_roi670625_s2_toa_2022_3_16_median,0,no_shadow,high,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
roi670625_2022-03-01_2022-03-16_roi670625_s2_toa_2022_3_1_median,0,no_shadow,high,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
roi683049_2022-12-21_2022-12-29_roi683049_s2_toa_2022_12_24_median,0,no_shadow,high,1.0,0.0,0.0,0.000885009765625,1.0,0.3055572509765625,0.0,0.000885009765625
roi695954_2022-08-02_2022-08-17_roi695954_s2_toa_2022_8_2_median,2,ambiguous,high,0.9998931884765625,0.0,0.0001068115234375,0.173980712890625,1.0,0.98828125,0.0,0.17399929463863373
roi696354_2022-01-24_2022-01-31_roi696354_s2_toa_2022_1_24_median,0,no_shadow,high,1.0,0.0,0.0,0.000274658203125,1.0,0.0639190673828125,0.0,0.000274658203125
roi697765_2022-02-12_2022-02-20_roi697765_s2_toa_2022_2_20_median,2,ambiguous,high,0.9971084594726562,0.0,0.00289154052734375,0.998199462890625,1.0,1.0,1.0,0.9981942176818848
roi69789_2022-04-11_2022-04-26_roi69789_s2_toa_2022_4_11_median,0,no_shadow,high,0.99151611328125,0.0,0.00848388671875,0.0,1.0,1.0,0.0,0.0
roi700352_2022-07-24_2022-08-08_roi700352_s2_toa_2022_7_24_median,0,no_shadow,high,1.0,0.0,0.0,0.0005035400390625,1.0,0.003204345703125,0.0,0.0005035400390625
roi700352_2022-07-24_2022-08-08_roi700352_s2_toa_2022_8_8_median,0,no_shadow,high,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
roi705267_2022-01-05_2022-01-20_roi705267_s2_toa_2022_1_20_median,0,no_shadow,high,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
roi705267_2022-07-04_2022-07-19_roi705267_s2_toa_2022_7_4_median,0,no_shadow,high,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
roi708030_2022-02-21_2022-03-01_roi708030_s2_toa_2022_2_24_median,2,ambiguous,high,1.0,0.0,0.0,0.007476806640625,1.0,0.45062255859375,0.0,0.007476806640625
roi708030_2022-02-21_2022-03-01_roi708030_s2_toa_2022_3_1_median,0,no_shadow,high,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
roi708030_2022-03-16_2022-03-23_roi708030_s2_toa_2022_3_23_median,0,no_shadow,high,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
roi709304_2022-03-13_2022-03-20_roi709304_s2_toa_2022_3_13_median,0,no_shadow,high,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
roi709304_2022-10-31_2022-11-08_roi709304_s2_toa_2022_11_3_median,0,no_shadow,high,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
roi709304_2022-10-31_2022-11-08_roi709304_s2_toa_2022_11_8_median,0,no_shadow,high,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
roi710471_2022-09-04_2022-09-12_roi710471_s2_toa_2022_9_7_median,2,ambiguous,high,0.988433837890625,0.0,0.011566162109375,0.010833740234375,1.0,0.20941162109375,0.0,0.010960510931909084
roi713131_2022-08-30_2022-09-09_roi713131_s2_toa_2022_9_4_median,2,ambiguous,high,1.0,0.0,0.0,0.0050811767578125,1.0,0.881927490234375,0.0,0.0050811767578125
roi714534_2022-05-31_2022-06-08_roi714534_s2_toa_2022_6_8_median,2,ambiguous,high,0.998992919921875,0.0001983642578125,0.0008087158203125,0.0140228271484375,1.0,0.131439208984375,1.0,0.013120513409376144
roi725497_2022-02-21_2022-03-08_roi725497_s2_toa_2022_2_21_median,0,no_shadow,high,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
roi725497_2022-02-21_2022-03-08_roi725497_s2_toa_2022_3_3_median,0,no_shadow,high,1.0,0.0,0.0,0.00018310546875,1.0,0.003204345703125,0.0,0.00018310546875
roi729201_2022-09-24_2022-10-01_roi729201_s2_toa_2022_9_24_median,0,no_shadow,high,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
roi729201_2022-09-24_2022-10-01_roi729201_s2_toa_2022_9_26_median,1,valid_shadow,high,0.9664154052734375,0.0032501220703125,0.03033447265625,0.019805908203125,1.0,0.61871337890625,0.16096580028533936,0.013720691204071045
roi743565_2022-07-08_2022-07-23_roi743565_s2_toa_2022_7_13_median,0,no_shadow,high,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
roi744310_2022-09-13_2022-09-28_roi744310_s2_toa_2022_9_28_median,0,no_shadow,high,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
roi745866_2022-07-09_2022-07-17_roi745866_s2_toa_2022_7_9_median,0,no_shadow,high,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
roi745935_2022-01-01_2022-01-14_roi745935_s2_toa_2022_1_11_median,0,no_shadow,high,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
roi749750_2022-11-30_2022-12-15_roi749750_s2_toa_2022_11_30_median,0,no_shadow,high,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
roi762618_2022-04-09_2022-04-16_roi762618_s2_toa_2022_4_9_median,0,no_shadow,high,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
roi763585_2022-09-26_2022-10-03_roi763585_s2_toa_2022_10_3_median,2,ambiguous,high,1.0,0.0,0.0,0.02886962890625,1.0,0.8843994140625,0.0,0.02886962890625
roi765917_2022-05-08_2022-05-23_roi765917_s2_toa_2022_5_13_median,0,no_shadow,high,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
roi767953_2022-10-27_2022-11-03_roi767953_s2_toa_2022_11_3_median,0,no_shadow,high,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
roi774714_2022-03-31_2022-04-15_roi774714_s2_toa_2022_3_31_median,0,no_shadow,high,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
roi774714_2022-05-20_2022-06-04_roi774714_s2_toa_2022_5_20_median,0,no_shadow,high,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
roi780942_2022-05-22_2022-06-11_roi780942_s2_toa_2022_6_11_median,2,ambiguous,high,0.984710693359375,0.0074462890625,0.007843017578125,0.0,1.0,1.0,0.0,0.0
roi782404_2022-08-26_2022-09-10_roi782404_s2_toa_2022_8_31_median,0,no_shadow,high,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
roi782635_2022-06-11_2022-06-26_roi782635_s2_toa_2022_6_16_median,2,ambiguous,high,0.8603973388671875,0.101470947265625,0.0381317138671875,0.334564208984375,1.0,1.0,0.8927571177482605,0.23180875182151794
roi782685_2022-01-25_2022-02-01_roi782685_s2_toa_2022_1_27_median,2,ambiguous,high,1.0,0.0,0.0,0.2307281494140625,1.0,1.0,0.0,0.2307281494140625
roi786685_2022-11-09_2022-11-16_roi786685_s2_toa_2022_11_11_median,0,no_shadow,high,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
roi789421_2022-09-27_2022-10-04_roi789421_s2_toa_2022_9_27_median,0,no_shadow,high,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
roi790783_2022-08-18_2022-08-25_roi790783_s2_toa_2022_8_20_median,0,no_shadow,high,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
roi792159_2022-11-13_2022-11-28_roi792159_s2_toa_2022_11_18_median,0,no_shadow,high,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
roi792159_2022-11-13_2022-11-28_roi792159_s2_toa_2022_11_28_median,0,no_shadow,high,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
roi796237_2022-02-05_2022-02-20_roi796237_s2_toa_2022_2_10_median,0,no_shadow,high,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
roi798471_2022-08-06_2022-08-14_roi798471_s2_toa_2022_8_6_median,0,no_shadow,high,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
roi800346_2022-10-09_2022-10-24_roi800346_s2_toa_2022_10_24_median,0,no_shadow,high,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
roi801670_2022-08-07_2022-08-15_roi801670_s2_toa_2022_8_7_median,0,no_shadow,high,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
roi801670_2022-09-04_2022-09-11_roi801670_s2_toa_2022_9_11_median,2,ambiguous,high,0.91314697265625,0.080047607421875,0.006805419921875,0.1963043212890625,1.0,0.98828125,0.9663677215576172,0.12218434363603592
roi801743_2022-10-19_2022-11-03_roi801743_s2_toa_2022_10_24_median,0,no_shadow,high,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
roi801800_2022-02-09_2022-02-17_roi801800_s2_toa_2022_2_17_median,0,no_shadow,high,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
roi80394_2022-01-22_2022-02-06_roi80394_s2_toa_2022_1_22_median,1,valid_shadow,high,0.942596435546875,0.0569305419921875,0.0004730224609375,0.108154296875,1.0,0.4772186279296875,0.0,0.05544403940439224
roi804538_2022-04-05_2022-04-20_roi804538_s2_toa_2022_4_10_median,0,no_shadow,high,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
roi804545_2022-06-16_2022-06-24_roi804545_s2_toa_2022_6_24_median,0,no_shadow,high,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
roi804558_2022-04-22_2022-04-29_roi804558_s2_toa_2022_4_22_median,2,ambiguous,high,0.8129043579101562,0.13762283325195312,0.049472808837890625,0.0,1.0,1.0,0.0,0.0
roi807332_2022-02-04_2022-02-19_roi807332_s2_toa_2022_2_9_median,0,no_shadow,high,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
roi807332_2022-06-09_2022-06-24_roi807332_s2_toa_2022_6_24_median,0,no_shadow,high,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
roi807374_2022-06-03_2022-06-10_roi807374_s2_toa_2022_6_5_median,0,no_shadow,high,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
roi808651_2022-05-15_2022-05-22_roi808651_s2_toa_2022_5_17_median,0,no_shadow,high,1.0,0.0,0.0,0.0003662109375,1.0,0.06195068359375,0.0,0.0003662109375
roi808774_2022-02-18_2022-02-25_roi808774_s2_toa_2022_2_18_median,0,no_shadow,high,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
roi808774_2022-02-18_2022-02-25_roi808774_s2_toa_2022_2_25_median,0,no_shadow,high,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
roi809556_2022-03-21_2022-03-29_roi809556_s2_toa_2022_3_24_median,0,no_shadow,high,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
roi809556_2022-06-17_2022-06-24_roi809556_s2_toa_2022_6_17_median,0,no_shadow,high,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
roi809556_2022-06-17_2022-06-24_roi809556_s2_toa_2022_6_19_median,0,no_shadow,high,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
roi81558_2022-04-23_2022-05-08_roi81558_s2_toa_2022_4_23_median,0,no_shadow,high,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
roi824912_2022-02-25_2022-03-04_roi824912_s2_toa_2022_3_2_median,0,no_shadow,high,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
roi824912_2022-06-07_2022-06-15_roi824912_s2_toa_2022_6_10_median,0,no_shadow,high,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
roi824912_2022-06-07_2022-06-15_roi824912_s2_toa_2022_6_7_median,0,no_shadow,high,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
roi824912_2022-08-29_2022-09-05_roi824912_s2_toa_2022_9_5_median,2,ambiguous,high,0.9874114990234375,0.000942230224609375,0.011646270751953125,0.002471923828125,1.0,0.00640869140625,0.2122502475976944,0.0
